"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)","Total (with a known clock start) within 18 weeks","% within 18 weeks"
"19","Q30","5D7","NEWCASTLE PCT","NP999","Total",1323,416,294,289,237,212,214,325,254,293,192,111,81,51,47,49,44,23,14,12,12,11,7,1,6,8,4,2,2,1,5,2,3,1,2,2,1,0,0,1,1,2,1,0,0,0,0,0,0,2,1,0,3,1,4563,4562,4455,0.976545374835598
"20","Q30","5D7","NEWCASTLE PCT","NPX01","Other",1060,144,68,49,48,33,39,33,34,44,42,30,10,10,10,4,3,2,7,1,8,0,2,1,2,3,0,2,0,1,1,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,3,0,1704,1704,1663,0.97593896713615
"21","Q30","5D8","NORTH TYNESIDE PCT","NP100","General Surgery",37,26,11,13,25,15,5,4,4,2,5,6,5,5,5,2,5,0,1,0,0,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,187,187,175,0.935828877005348
"22","Q30","5D8","NORTH TYNESIDE PCT","NP101","Urology",7,16,12,8,4,9,10,10,5,2,2,4,1,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,96,0.989690721649485
"23","Q30","5D8","NORTH TYNESIDE PCT","NP110","Trauma & Orthopaedics",30,9,11,16,41,23,11,13,15,16,9,10,6,15,5,10,5,2,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,247,0.97244094488189
"24","Q30","5D8","NORTH TYNESIDE PCT","NP120","ENT",15,23,23,16,35,30,26,16,54,47,12,6,2,2,3,2,7,1,4,1,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,337,337,320,0.949554896142433
"25","Q30","5D8","NORTH TYNESIDE PCT","NP130","Ophthalmology",8,5,12,8,8,9,12,25,17,32,11,3,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,159,0.99375
"26","Q30","5D8","NORTH TYNESIDE PCT","NP140","Oral Surgery",7,2,8,2,3,2,5,7,8,9,7,8,5,3,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,80,0.952380952380952
"27","Q30","5D8","NORTH TYNESIDE PCT","NP150","Neurosurgery",1,1,1,0,1,1,0,0,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,1
"28","Q30","5D8","NORTH TYNESIDE PCT","NP160","Plastic Surgery",4,0,0,0,3,0,1,7,1,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,25,0.961538461538462
"29","Q30","5D8","NORTH TYNESIDE PCT","NP170","Cardiothoracic Surgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","Q30","5D8","NORTH TYNESIDE PCT","NP300","General Medicine",25,48,37,21,35,15,17,24,15,10,12,7,8,4,12,4,6,6,3,3,2,2,1,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,325,306,0.941538461538462
"31","Q30","5D8","NORTH TYNESIDE PCT","NP301","Gastroenterology",3,0,0,0,1,1,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,1
"32","Q30","5D8","NORTH TYNESIDE PCT","NP320","Cardiology",4,8,3,3,4,2,3,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1
"33","Q30","5D8","NORTH TYNESIDE PCT","NP330","Dermatology",52,16,5,15,16,10,12,34,33,42,21,2,3,2,3,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,274,271,0.989051094890511
"34","Q30","5D8","NORTH TYNESIDE PCT","NP340","Thoracic Medicine",2,4,2,3,2,1,3,2,0,0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,1
"35","Q30","5D8","NORTH TYNESIDE PCT","NP400","Neurology",15,8,6,7,3,5,0,5,8,7,17,4,7,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,97,0.97
"36","Q30","5D8","NORTH TYNESIDE PCT","NP410","Rheumatology",4,2,2,1,3,7,8,14,9,6,5,3,5,1,2,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,76,0.962025316455696
"37","Q30","5D8","NORTH TYNESIDE PCT","NP430","Geriatric Medicine",30,11,13,8,5,13,4,2,3,9,6,2,5,2,8,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,122,0.976
"38","Q30","5D8","NORTH TYNESIDE PCT","NP502","Gynaecology",31,55,22,19,19,24,13,8,6,13,5,3,3,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,226,0.991228070175439
"39","Q30","5D8","NORTH TYNESIDE PCT","NP999","Total",824,297,224,181,239,196,165,216,215,235,158,86,63,46,53,32,34,21,11,18,10,5,6,6,4,9,4,1,5,0,2,1,2,1,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,3380,3380,3285,0.97189349112426
"40","Q30","5D8","NORTH TYNESIDE PCT","NPX01","Other",549,63,56,41,31,29,34,41,30,34,36,22,10,5,5,4,3,2,1,5,4,1,0,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014,1014,995,0.981262327416174
"41","Q30","5D9","HARTLEPOOL PCT","NP100","General Surgery",25,58,20,14,12,9,13,11,6,4,4,1,3,3,0,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,190,0.979381443298969
"42","Q30","5D9","HARTLEPOOL PCT","NP101","Urology",8,3,3,6,11,8,4,1,2,4,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,57,0.966101694915254
"43","Q30","5D9","HARTLEPOOL PCT","NP110","Trauma & Orthopaedics",14,14,21,31,40,34,38,34,22,17,7,10,5,6,4,5,5,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,316,310,0.981012658227848
"44","Q30","5D9","HARTLEPOOL PCT","NP120","ENT",25,4,3,5,10,25,15,4,3,1,1,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,105,0.981308411214953
"45","Q30","5D9","HARTLEPOOL PCT","NP130","Ophthalmology",28,11,7,6,15,22,11,2,4,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,117,1
"46","Q30","5D9","HARTLEPOOL PCT","NP140","Oral Surgery",28,0,2,1,0,2,0,0,0,2,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,1
"47","Q30","5D9","HARTLEPOOL PCT","NP150","Neurosurgery",2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1
"48","Q30","5D9","HARTLEPOOL PCT","NP160","Plastic Surgery",11,3,2,3,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,26,0.962962962962963
"49","Q30","5D9","HARTLEPOOL PCT","NP170","Cardiothoracic Surgery",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1
"50","Q30","5D9","HARTLEPOOL PCT","NP300","General Medicine",25,57,12,9,10,9,4,4,1,3,2,2,0,1,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,145,0.986394557823129
"51","Q30","5D9","HARTLEPOOL PCT","NP301","Gastroenterology",6,2,2,1,9,6,4,2,1,4,2,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,44,0.936170212765957
"52","Q30","5D9","HARTLEPOOL PCT","NP320","Cardiology",10,4,9,0,10,5,1,1,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,1
"53","Q30","5D9","HARTLEPOOL PCT","NP330","Dermatology",7,10,3,4,7,9,4,6,1,10,9,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,78,1
"54","Q30","5D9","HARTLEPOOL PCT","NP340","Thoracic Medicine",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1
"55","Q30","5D9","HARTLEPOOL PCT","NP400","Neurology",1,0,0,0,1,5,8,1,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,1
"56","Q30","5D9","HARTLEPOOL PCT","NP410","Rheumatology",2,2,2,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,1
"57","Q30","5D9","HARTLEPOOL PCT","NP430","Geriatric Medicine",4,2,3,3,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,1
"58","Q30","5D9","HARTLEPOOL PCT","NP502","Gynaecology",59,35,10,23,18,12,3,3,1,2,2,1,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,179,1
"59","Q30","5D9","HARTLEPOOL PCT","NP999","Total",329,229,135,160,165,161,111,74,52,62,40,31,32,20,14,16,13,8,3,4,3,0,3,1,0,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,1673,1652,0.98744769874477
"60","Q30","5D9","HARTLEPOOL PCT","NPX01","Other",70,24,35,40,6,13,4,4,8,8,0,2,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,226,0.995594713656388
"61","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP100","General Surgery",35,118,41,21,17,16,14,13,16,7,5,8,6,5,3,2,2,2,2,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,339,331,0.976401179941003
"62","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP101","Urology",8,7,12,13,12,12,0,4,4,6,6,0,1,4,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,97,0.97979797979798
"63","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP110","Trauma & Orthopaedics",11,22,17,39,61,60,41,45,45,33,41,24,30,13,20,10,9,13,3,2,3,2,2,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,551,534,0.969147005444646
"64","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP120","ENT",69,11,19,10,21,17,25,25,23,25,15,9,3,5,5,2,1,2,3,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,295,287,0.972881355932203
"65","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP130","Ophthalmology",159,12,24,23,20,18,11,19,11,6,7,3,10,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,330,0.993975903614458
"66","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP140","Oral Surgery",3,2,3,3,9,5,2,4,3,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,1
"67","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP150","Neurosurgery",0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1
"68","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP160","Plastic Surgery",27,7,3,3,4,2,2,0,3,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,1
"69","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP170","Cardiothoracic Surgery",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1
"70","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP300","General Medicine",27,50,21,15,14,12,4,6,4,2,2,1,0,1,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,164,0.982035928143713
"71","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP301","Gastroenterology",9,11,8,8,13,25,8,5,3,4,4,5,3,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,114,0.991304347826087
"72","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP320","Cardiology",15,17,21,20,23,18,8,8,3,3,2,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,146,0.993197278911565
"73","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP330","Dermatology",10,23,6,6,6,7,24,14,5,27,13,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,147,0.993243243243243
"74","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP340","Thoracic Medicine",0,3,2,4,2,2,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,1
"75","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP400","Neurology",2,1,1,4,7,14,15,5,8,2,0,2,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,1
"76","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP410","Rheumatology",4,1,5,4,21,9,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,1
"77","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP430","Geriatric Medicine",17,8,8,9,12,2,4,1,1,4,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,1
"78","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP502","Gynaecology",101,36,28,36,37,25,15,9,12,5,5,7,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,319,0.993769470404984
"79","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP999","Total",753,380,258,258,298,262,194,182,158,147,119,75,75,40,45,28,19,25,10,7,7,2,3,4,3,0,0,4,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3364,3364,3316,0.985731272294887
"80","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NPX01","Other",250,51,39,40,19,18,20,16,12,16,11,5,8,4,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,520,520,517,0.994230769230769
"81","Q30","5J9","DARLINGTON PCT","NP100","General Surgery",15,46,29,15,6,11,11,8,5,4,2,1,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,158,0.9875
"82","Q30","5J9","DARLINGTON PCT","NP101","Urology",7,6,7,9,10,2,3,1,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,54,0.964285714285714
"83","Q30","5J9","DARLINGTON PCT","NP110","Trauma & Orthopaedics",42,12,19,22,28,23,26,11,8,10,10,5,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,224,0.986784140969163
"84","Q30","5J9","DARLINGTON PCT","NP120","ENT",7,26,70,13,16,1,5,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,146,1
