"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)","Total (with a known clock start) within 18 weeks","% within 18 weeks"
"26","Q30","5D8","NORTH TYNESIDE PCT","NP140","Oral Surgery",21,4,2,4,3,3,5,3,14,8,10,10,1,2,3,2,2,2,0,1,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,99,0.925233644859813
"27","Q30","5D8","NORTH TYNESIDE PCT","NP150","Neurosurgery",3,0,0,0,1,0,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,1
"28","Q30","5D8","NORTH TYNESIDE PCT","NP160","Plastic Surgery",3,1,2,1,5,2,3,1,1,2,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,28,0.96551724137931
"29","Q30","5D8","NORTH TYNESIDE PCT","NP170","Cardiothoracic Surgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","Q30","5D8","NORTH TYNESIDE PCT","NP300","General Medicine",56,43,20,24,31,38,42,24,23,17,8,7,8,5,10,1,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,362,0.989071038251366
"31","Q30","5D8","NORTH TYNESIDE PCT","NP301","Gastroenterology",1,0,0,0,0,0,3,4,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,14,0.933333333333333
"32","Q30","5D8","NORTH TYNESIDE PCT","NP320","Cardiology",1,3,3,1,1,2,7,2,6,6,1,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,43,0.977272727272727
"33","Q30","5D8","NORTH TYNESIDE PCT","NP330","Dermatology",100,17,14,13,7,11,16,29,27,15,3,4,2,1,1,1,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,264,0.981412639405204
"34","Q30","5D8","NORTH TYNESIDE PCT","NP340","Thoracic Medicine",5,3,0,1,0,3,2,4,1,2,3,2,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1
"35","Q30","5D8","NORTH TYNESIDE PCT","NP400","Neurology",3,3,3,1,3,1,3,6,6,8,9,4,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,59,0.967213114754098
"36","Q30","5D8","NORTH TYNESIDE PCT","NP410","Rheumatology",8,2,4,2,6,6,15,2,3,4,1,2,1,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,1
"37","Q30","5D8","NORTH TYNESIDE PCT","NP430","Geriatric Medicine",20,17,11,7,7,8,8,4,6,8,1,2,1,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,1
"38","Q30","5D8","NORTH TYNESIDE PCT","NP502","Gynaecology",15,24,18,11,22,34,9,18,15,11,6,3,4,2,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,196,0.984924623115578
"39","Q30","5D8","NORTH TYNESIDE PCT","NP999","Total",1063,264,179,202,264,238,245,249,211,201,173,115,79,51,50,32,27,30,13,16,7,5,3,2,2,5,3,5,6,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3750,3750,3673,0.979466666666667
"40","Q30","5D8","NORTH TYNESIDE PCT","NPX01","Other",663,40,41,57,76,42,30,26,35,39,34,32,14,9,4,3,3,2,1,4,2,0,0,0,0,0,0,1,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1168,1168,1150,0.98458904109589
"41","Q30","5D9","HARTLEPOOL PCT","NP100","General Surgery",15,52,16,11,17,25,10,6,9,6,6,4,3,1,4,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,189,0.984375
"42","Q30","5D9","HARTLEPOOL PCT","NP101","Urology",3,5,3,7,7,10,3,5,1,3,1,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,1
"43","Q30","5D9","HARTLEPOOL PCT","NP110","Trauma & Orthopaedics",19,22,29,29,44,52,49,30,14,13,14,9,1,9,6,4,10,6,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,367,360,0.980926430517711
"44","Q30","5D9","HARTLEPOOL PCT","NP120","ENT",24,5,4,19,11,24,15,14,3,7,6,1,1,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,140,0.985915492957746
"45","Q30","5D9","HARTLEPOOL PCT","NP130","Ophthalmology",19,0,4,4,8,10,8,2,1,5,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,65,0.970149253731343
"46","Q30","5D9","HARTLEPOOL PCT","NP140","Oral Surgery",4,1,2,2,0,5,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,1
"47","Q30","5D9","HARTLEPOOL PCT","NP150","Neurosurgery",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"48","Q30","5D9","HARTLEPOOL PCT","NP160","Plastic Surgery",10,4,1,3,2,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,30,0.967741935483871
"49","Q30","5D9","HARTLEPOOL PCT","NP170","Cardiothoracic Surgery",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1
"50","Q30","5D9","HARTLEPOOL PCT","NP300","General Medicine",27,57,6,9,12,16,6,2,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,142,1
"51","Q30","5D9","HARTLEPOOL PCT","NP301","Gastroenterology",5,1,3,3,7,19,8,7,2,5,2,0,4,2,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,76,0.987012987012987
"52","Q30","5D9","HARTLEPOOL PCT","NP320","Cardiology",5,2,9,7,5,5,1,1,1,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,1
"53","Q30","5D9","HARTLEPOOL PCT","NP330","Dermatology",10,10,2,11,14,15,6,4,13,16,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,106,1
"54","Q30","5D9","HARTLEPOOL PCT","NP340","Thoracic Medicine",1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1
"55","Q30","5D9","HARTLEPOOL PCT","NP400","Neurology",0,1,1,0,0,3,1,2,7,5,5,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,1
"56","Q30","5D9","HARTLEPOOL PCT","NP410","Rheumatology",0,1,2,0,5,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,1
"57","Q30","5D9","HARTLEPOOL PCT","NP430","Geriatric Medicine",16,7,1,0,6,7,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,1
"58","Q30","5D9","HARTLEPOOL PCT","NP502","Gynaecology",62,21,27,16,15,13,5,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,169,1
"59","Q30","5D9","HARTLEPOOL PCT","NP999","Total",331,212,155,181,168,240,138,99,69,69,47,28,20,18,23,6,19,16,5,4,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,1856,1839,0.990840517241379
"60","Q30","5D9","HARTLEPOOL PCT","NPX01","Other",106,22,42,58,15,19,18,8,8,5,3,3,2,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,318,317,0.99685534591195
"61","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP100","General Surgery",69,78,38,46,36,31,23,16,17,11,9,8,4,5,3,4,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,400,0.987654320987654
"62","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP101","Urology",3,9,6,12,8,17,7,4,9,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,92,1
"63","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP110","Trauma & Orthopaedics",72,56,55,66,86,100,79,80,51,27,20,19,22,12,12,7,14,8,3,2,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,803,786,0.978829389788294
"64","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP120","ENT",66,13,19,28,21,10,7,40,26,7,9,5,5,6,1,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,272,268,0.985294117647059
"65","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP130","Ophthalmology",174,16,10,24,19,14,16,14,12,25,13,6,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,357,357,1
"66","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP140","Oral Surgery",4,6,4,1,8,9,3,4,7,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,1
"67","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP150","Neurosurgery",2,1,1,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1
"68","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP160","Plastic Surgery",40,17,6,5,4,9,3,2,6,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,1
"69","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP170","Cardiothoracic Surgery",11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,1
"70","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP300","General Medicine",26,53,18,10,24,24,10,4,3,2,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,181,1
"71","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP301","Gastroenterology",12,18,5,11,13,23,5,1,6,1,1,6,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,1
"72","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP320","Cardiology",31,11,18,17,12,20,16,13,11,6,11,9,1,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,185,0.994623655913978
"73","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP330","Dermatology",7,27,4,8,12,10,16,25,21,5,8,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,1
"74","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP340","Thoracic Medicine",1,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
"75","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP400","Neurology",10,6,5,3,4,5,5,9,13,9,3,3,3,0,0,3,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,81,0.920454545454545
"76","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP410","Rheumatology",2,1,1,1,10,24,1,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,1
"77","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP430","Geriatric Medicine",19,10,11,12,13,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,75,1
"78","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP502","Gynaecology",85,48,19,24,32,47,6,7,10,3,2,2,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,293,0.996598639455782
"79","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP999","Total",890,394,276,354,365,393,235,249,210,118,98,72,65,46,35,26,23,16,7,4,4,7,5,4,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,3905,3865,0.989756722151088
"80","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NPX01","Other",256,21,56,84,63,43,35,23,15,12,10,5,11,1,1,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,648,648,643,0.992283950617284
"81","Q30","5J9","DARLINGTON PCT","NP100","General Surgery",16,38,39,13,19,14,7,4,10,9,8,1,0,4,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189,189,185,0.978835978835979
"82","Q30","5J9","DARLINGTON PCT","NP101","Urology",11,10,3,6,14,6,5,2,2,1,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,67,0.971014492753623
"83","Q30","5J9","DARLINGTON PCT","NP110","Trauma & Orthopaedics",28,16,18,18,42,17,7,9,4,9,2,3,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,177,0.977900552486188
"84","Q30","5J9","DARLINGTON PCT","NP120","ENT",15,8,25,45,11,6,5,1,4,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,127,0.969465648854962
