"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)","Total (with a known clock start) within 18 weeks","% within 18 weeks"
"48","Q30","5D9","HARTLEPOOL PCT","NP160","Plastic Surgery",13,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,1
"49","Q30","5D9","HARTLEPOOL PCT","NP170","Cardiothoracic Surgery",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1
"50","Q30","5D9","HARTLEPOOL PCT","NP300","General Medicine",21,54,12,12,6,5,2,2,0,3,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,123,0.991935483870968
"51","Q30","5D9","HARTLEPOOL PCT","NP301","Gastroenterology",0,3,8,14,7,3,2,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,1
"52","Q30","5D9","HARTLEPOOL PCT","NP320","Cardiology",9,2,3,9,11,4,1,2,0,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,48,0.979591836734694
"53","Q30","5D9","HARTLEPOOL PCT","NP330","Dermatology",4,8,4,4,8,4,9,5,6,7,1,6,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,75,1
"54","Q30","5D9","HARTLEPOOL PCT","NP340","Thoracic Medicine",2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1
"55","Q30","5D9","HARTLEPOOL PCT","NP400","Neurology",0,0,1,0,0,0,2,2,3,2,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,1
"56","Q30","5D9","HARTLEPOOL PCT","NP410","Rheumatology",1,0,9,11,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,1
"57","Q30","5D9","HARTLEPOOL PCT","NP430","Geriatric Medicine",7,5,5,2,1,0,4,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,1
"58","Q30","5D9","HARTLEPOOL PCT","NP502","Gynaecology",60,35,14,10,4,5,6,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,142,0.993006993006993
"59","Q30","5D9","HARTLEPOOL PCT","NP999","Total",287,222,146,180,105,130,79,81,64,71,54,54,24,37,29,26,10,3,3,4,2,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,1618,1602,0.990111248454883
"60","Q30","5D9","HARTLEPOOL PCT","NPX01","Other",90,13,49,56,9,11,5,5,5,2,11,12,3,4,5,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,288,285,0.989583333333333
"61","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP100","General Surgery",34,78,18,25,18,20,11,8,9,12,9,12,5,8,4,2,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,281,277,0.98576512455516
"62","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP101","Urology",1,12,10,10,9,13,7,5,0,6,9,3,2,5,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,98,0.97029702970297
"63","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP110","Trauma & Orthopaedics",45,35,41,33,40,37,34,49,37,38,40,42,37,37,30,15,22,5,5,7,1,2,2,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645,645,617,0.956589147286822
"64","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP120","ENT",90,21,22,20,15,13,17,28,24,18,9,11,11,6,4,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,319,317,0.993730407523511
"65","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP130","Ophthalmology",179,25,21,18,16,8,9,17,19,15,21,18,5,7,2,7,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,392,388,0.989795918367347
"66","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP140","Oral Surgery",8,6,10,4,9,2,1,3,3,2,6,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,1
"67","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP150","Neurosurgery",1,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,1
"68","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP160","Plastic Surgery",27,10,2,0,3,3,2,4,1,3,2,3,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,68,67,0.985294117647059
"69","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP170","Cardiothoracic Surgery",10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,1
"70","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP300","General Medicine",11,59,15,8,5,14,4,3,2,4,2,4,2,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,141,0.992957746478873
"71","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP301","Gastroenterology",19,21,15,19,18,16,5,4,2,6,2,4,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,142,140,0.985915492957746
"72","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP320","Cardiology",15,3,7,5,14,17,6,8,7,4,3,1,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,1
"73","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP330","Dermatology",16,22,5,5,6,8,12,11,20,18,11,3,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,142,0.986111111111111
"74","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP340","Thoracic Medicine",4,1,3,2,5,2,2,4,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,1
"75","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP400","Neurology",3,3,4,7,1,0,9,3,14,6,5,3,3,8,4,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,76,0.95
"76","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP410","Rheumatology",7,0,2,9,21,10,4,6,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,1
"77","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP430","Geriatric Medicine",18,5,10,7,7,1,3,3,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,1
"78","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP502","Gynaecology",94,26,28,22,11,3,8,8,8,7,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,225,1
"79","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NP999","Total",882,365,287,242,227,184,145,179,167,153,131,117,92,87,62,42,43,22,12,10,5,3,4,4,1,3,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3482,3482,3427,0.984204480183802
"80","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","NPX01","Other",300,36,72,47,28,16,10,13,18,13,6,7,12,5,6,4,1,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,603,599,0.993366500829187
"81","Q30","5J9","DARLINGTON PCT","NP100","General Surgery",17,32,57,17,12,10,6,7,3,3,4,4,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,179,0.994444444444444
"82","Q30","5J9","DARLINGTON PCT","NP101","Urology",16,5,8,5,12,3,2,3,2,3,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,1
"83","Q30","5J9","DARLINGTON PCT","NP110","Trauma & Orthopaedics",40,11,20,25,31,15,8,17,11,11,4,3,2,1,3,5,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,209,0.976635514018692
"84","Q30","5J9","DARLINGTON PCT","NP120","ENT",20,76,34,12,5,4,1,1,2,2,1,0,1,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166,165,0.993975903614458
