"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)","Total (with a known clock start) within 18 weeks","% within 18 weeks"
"11","Q30","5D7","NEWCASTLE PCT","AP301","Gastroenterology",5,13,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1
"12","Q30","5D7","NEWCASTLE PCT","AP320","Cardiology",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1
"13","Q30","5D7","NEWCASTLE PCT","AP330","Dermatology",3,3,6,1,10,3,3,1,1,5,4,2,1,2,4,3,5,3,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,60,0.882352941176471
"14","Q30","5D7","NEWCASTLE PCT","AP340","Thoracic Medicine",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"15","Q30","5D7","NEWCASTLE PCT","AP400","Neurology",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"16","Q30","5D7","NEWCASTLE PCT","AP410","Rheumatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","Q30","5D7","NEWCASTLE PCT","AP430","Geriatric Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"18","Q30","5D7","NEWCASTLE PCT","AP502","Gynaecology",5,17,22,18,7,7,8,6,5,6,2,2,4,3,1,3,7,3,2,0,4,1,1,0,2,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,144,126,0.875
"19","Q30","5D7","NEWCASTLE PCT","AP999","Total",112,102,125,90,65,74,78,63,70,54,45,38,46,50,53,46,58,56,20,13,24,15,13,7,11,10,5,8,4,6,3,4,3,2,1,0,1,2,0,2,1,2,0,1,0,0,2,0,1,0,0,0,9,0,1395,1395,1225,0.878136200716846
"20","Q30","5D7","NEWCASTLE PCT","APX01","Other",19,4,11,10,4,15,7,7,13,8,7,4,8,13,11,1,7,17,5,2,1,3,2,1,2,2,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,195,195,166,0.851282051282051
"21","Q30","5D8","NORTH TYNESIDE PCT","AP100","General Surgery",15,40,25,30,8,8,12,11,13,8,6,8,8,8,3,3,9,1,0,2,1,0,2,1,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,216,0.943231441048035
"22","Q30","5D8","NORTH TYNESIDE PCT","AP101","Urology",1,3,7,12,4,5,4,6,5,3,2,3,0,7,4,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,74,68,0.918918918918919
"23","Q30","5D8","NORTH TYNESIDE PCT","AP110","Trauma & Orthopaedics",14,10,12,24,12,17,18,6,7,12,10,15,15,14,23,19,11,16,5,11,7,4,2,5,3,6,5,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,311,255,0.819935691318328
"24","Q30","5D8","NORTH TYNESIDE PCT","AP120","ENT",3,8,7,6,8,7,4,12,5,4,4,2,4,4,9,6,3,1,3,4,2,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,97,0.850877192982456
"25","Q30","5D8","NORTH TYNESIDE PCT","AP130","Ophthalmology",8,6,5,10,15,12,16,6,14,7,10,10,9,15,11,9,3,0,4,3,3,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,166,0.912087912087912
"26","Q30","5D8","NORTH TYNESIDE PCT","AP140","Oral Surgery",2,0,0,0,1,1,4,2,1,2,1,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,21,0.91304347826087
"27","Q30","5D8","NORTH TYNESIDE PCT","AP150","Neurosurgery",3,3,1,1,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,14,0.933333333333333
"28","Q30","5D8","NORTH TYNESIDE PCT","AP160","Plastic Surgery",4,6,4,3,0,1,3,5,3,3,4,0,6,2,2,2,4,4,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,56,0.875
"29","Q30","5D8","NORTH TYNESIDE PCT","AP170","Cardiothoracic Surgery",1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1
"30","Q30","5D8","NORTH TYNESIDE PCT","AP300","General Medicine",14,13,13,18,13,1,5,4,7,5,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,99,0.970588235294118
"31","Q30","5D8","NORTH TYNESIDE PCT","AP301","Gastroenterology",2,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,1
"32","Q30","5D8","NORTH TYNESIDE PCT","AP320","Cardiology",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"33","Q30","5D8","NORTH TYNESIDE PCT","AP330","Dermatology",2,2,4,3,4,3,3,6,2,0,2,1,5,3,0,0,1,2,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,43,0.811320754716981
"34","Q30","5D8","NORTH TYNESIDE PCT","AP340","Thoracic Medicine",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"35","Q30","5D8","NORTH TYNESIDE PCT","AP400","Neurology",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"36","Q30","5D8","NORTH TYNESIDE PCT","AP410","Rheumatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","Q30","5D8","NORTH TYNESIDE PCT","AP430","Geriatric Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","Q30","5D8","NORTH TYNESIDE PCT","AP502","Gynaecology",8,34,19,5,11,12,12,11,8,7,6,5,3,3,5,2,1,4,1,5,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,156,0.917647058823529
"39","Q30","5D8","NORTH TYNESIDE PCT","AP999","Total",86,145,118,127,83,78,89,79,67,57,52,51,55,61,63,50,36,35,19,29,23,10,9,11,10,8,8,5,4,4,1,2,4,2,2,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1491,1491,1332,0.893360160965795
"40","Q30","5D8","NORTH TYNESIDE PCT","APX01","Other",8,8,11,11,6,9,6,8,2,5,4,5,3,1,4,6,3,5,2,0,2,0,2,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,118,118,105,0.889830508474576
"41","Q30","5D9","HARTLEPOOL PCT","AP100","General Surgery",6,5,7,10,9,4,7,7,4,5,5,3,3,3,6,1,2,7,0,0,3,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,94,0.912621359223301
"42","Q30","5D9","HARTLEPOOL PCT","AP101","Urology",0,1,3,2,3,4,1,5,2,0,2,0,3,2,0,4,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,35,0.897435897435897
"43","Q30","5D9","HARTLEPOOL PCT","AP110","Trauma & Orthopaedics",5,8,3,6,3,3,7,9,7,1,6,5,4,3,21,9,13,8,2,2,3,1,4,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,121,0.858156028368794
"44","Q30","5D9","HARTLEPOOL PCT","AP120","ENT",3,2,3,2,1,2,2,5,2,0,1,1,1,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,33,0.942857142857143
"45","Q30","5D9","HARTLEPOOL PCT","AP130","Ophthalmology",16,13,10,12,4,14,7,7,7,5,6,7,2,6,4,1,2,5,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,128,0.941176470588235
"46","Q30","5D9","HARTLEPOOL PCT","AP140","Oral Surgery",1,2,1,2,0,0,1,1,0,1,2,0,0,1,4,3,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,23,0.851851851851852
"47","Q30","5D9","HARTLEPOOL PCT","AP150","Neurosurgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"48","Q30","5D9","HARTLEPOOL PCT","AP160","Plastic Surgery",1,4,4,4,2,2,0,0,1,3,1,0,1,0,2,2,2,3,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,32,0.842105263157895
"49","Q30","5D9","HARTLEPOOL PCT","AP170","Cardiothoracic Surgery",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1
"50","Q30","5D9","HARTLEPOOL PCT","AP300","General Medicine",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1
"51","Q30","5D9","HARTLEPOOL PCT","AP301","Gastroenterology",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1
"52","Q30","5D9","HARTLEPOOL PCT","AP320","Cardiology",2,3,7,6,1,3,1,0,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,32,30,0.9375
"53","Q30","5D9","HARTLEPOOL PCT","AP330","Dermatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.5
"54","Q30","5D9","HARTLEPOOL PCT","AP340","Thoracic Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","Q30","5D9","HARTLEPOOL PCT","AP400","Neurology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","Q30","5D9","HARTLEPOOL PCT","AP410","Rheumatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","Q30","5D9","HARTLEPOOL PCT","AP430","Geriatric Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Q30","5D9","HARTLEPOOL PCT","AP502","Gynaecology",2,1,3,6,3,2,2,2,2,4,1,3,2,2,4,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,44,0.88
"59","Q30","5D9","HARTLEPOOL PCT","AP999","Total",42,43,47,55,32,38,31,39,34,25,29,20,19,22,50,28,28,34,6,5,12,7,9,3,6,2,0,2,1,1,2,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,679,679,616,0.907216494845361
"60","Q30","5D9","HARTLEPOOL PCT","APX01","Other",4,2,3,5,6,3,3,3,7,4,4,1,2,2,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,1
"61","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP100","General Surgery",19,19,17,26,16,6,11,7,5,6,7,4,3,7,10,4,7,11,3,1,2,2,1,2,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203,203,185,0.911330049261084
"62","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP101","Urology",5,5,10,12,9,4,1,6,6,5,2,4,3,6,0,3,1,3,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,94,94,85,0.904255319148936
"63","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP110","Trauma & Orthopaedics",3,5,10,16,5,21,16,19,15,7,8,7,14,20,37,19,16,20,6,4,6,2,3,2,3,2,3,0,4,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,305,305,258,0.845901639344262
"64","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP120","ENT",9,4,4,2,3,4,2,1,3,0,5,3,7,1,4,1,2,2,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,57,0.904761904761905
"65","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP130","Ophthalmology",21,6,11,20,11,11,7,8,10,5,7,6,12,7,5,5,9,10,5,2,3,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,189,189,171,0.904761904761905
"66","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP140","Oral Surgery",5,3,4,2,2,3,6,5,1,4,1,6,1,4,3,3,6,7,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,66,0.891891891891892
"67","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP150","Neurosurgery",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1
"68","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP160","Plastic Surgery",2,4,5,6,14,4,6,6,6,3,7,5,10,3,3,2,8,4,1,1,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,108,98,0.907407407407407
"69","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP170","Cardiothoracic Surgery",4,2,1,2,1,1,0,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,17,0.944444444444444
"70","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP300","General Medicine",0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1
"71","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP301","Gastroenterology",2,0,1,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,1
"72","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP320","Cardiology",2,2,6,5,7,7,3,4,2,0,0,0,5,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,48,0.979591836734694
"73","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP330","Dermatology",1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,0.8
"74","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP340","Thoracic Medicine",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"75","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP400","Neurology",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1
"76","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP410","Rheumatology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP430","Geriatric Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP502","Gynaecology",11,10,14,7,4,9,5,4,3,5,4,8,7,3,8,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119,119,116,0.974789915966387
"79","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","AP999","Total",97,70,91,109,78,80,68,71,54,37,45,48,65,56,78,49,60,67,22,12,19,5,10,5,5,5,6,6,5,6,4,1,1,1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,9,0,1352,1352,1223,0.904585798816568
"80","Q30","5E1","STOCKTON-ON-TEES TEACHING PCT","APX01","Other",11,6,8,6,2,5,6,4,3,1,4,4,1,5,8,3,3,5,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,91,85,0.934065934065934
"81","Q30","5J9","DARLINGTON PCT","AP100","General Surgery",5,3,5,6,9,9,3,5,4,2,4,1,3,1,4,1,4,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,76,0.962025316455696
"82","Q30","5J9","DARLINGTON PCT","AP101","Urology",1,1,2,2,3,5,1,5,4,2,3,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,1
"83","Q30","5J9","DARLINGTON PCT","AP110","Trauma & Orthopaedics",4,7,4,8,2,9,9,7,7,3,7,6,4,4,6,8,8,6,3,4,2,2,0,0,1,0,3,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,133,133,109,0.819548872180451
"84","Q30","5J9","DARLINGTON PCT","AP120","ENT",2,2,2,5,3,4,6,5,2,2,1,1,2,2,2,0,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,47,0.94
